ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-05-11T12:32:10+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,79.00,22.00,76.00,21.00,68.79,15.00,909.91,49.79,77.50,21.50,3.00,1.00,14835.19,15523.38,15619.38,14830.18,76,21,21,78,,80748.07,,
2026-05-11T12:32:12+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,85.00,16.00,84.00,15.00,73.47,353.03,154.00,17.00,84.50,15.50,1.00,1.00,14835.19,14780.38,14563.38,14840.20,84,15,15,84,,80765.99,,
2026-05-11T12:32:14+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,86.00,14.00,85.00,13.00,19.99,85.02,423.19,54.62,85.50,13.50,1.00,1.00,14820.18,15106.38,15106.38,14830.19,85,14,13,86,,80765.99,,
2026-05-11T12:32:16+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,87.00,14.00,86.00,13.00,259.74,109.04,124.30,181.11,86.50,13.50,1.00,1.00,14820.18,14571.38,14571.38,14825.19,86,13,13,86,,80765.99,,
2026-05-11T12:32:18+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,90.00,11.00,89.00,10.00,72.91,85.61,6.97,72.91,89.50,10.50,1.00,1.00,14800.19,15026.38,15021.38,14810.20,89,10,10,89,,80765.98,,
2026-05-11T12:32:20+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,91.00,10.00,90.00,9.00,15.90,858.33,63.15,56.90,90.50,9.50,1.00,1.00,14757.18,14424.38,14434.38,14757.18,90,9,9,90,,80772.39,,
2026-05-11T12:32:22+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,92.00,9.00,91.00,8.00,190.58,111.00,231.00,424.19,91.50,8.50,1.00,1.00,14662.18,13229.25,13273.25,14657.18,91,8,8,91,,80775.34,,
2026-05-11T12:32:24+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,83.00,18.00,82.00,17.00,812.63,48.99,56.99,1009.73,82.50,17.50,1.00,1.00,14667.19,13445.38,13538.38,14667.19,82,17,17,82,,80772.00,,
2026-05-11T12:32:26+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,84.00,17.00,83.00,16.00,354.44,72.13,72.13,392.44,83.50,16.50,1.00,1.00,14657.18,13423.38,13423.38,14657.18,83,16,16,83,,80765.66,,
2026-05-11T12:32:28+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,84.00,17.00,83.00,16.00,453.01,14.27,14.27,527.01,83.50,16.50,1.00,1.00,14657.18,13438.38,13433.38,14662.18,83,16,16,83,,80765.67,,
2026-05-11T12:32:30+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,83.00,18.00,82.00,17.00,9.81,324.25,394.25,9.81,82.50,17.50,1.00,1.00,14657.18,14024.38,14044.38,14657.18,82,17,17,82,,80767.95,,
2026-05-11T12:32:32+08:00,btc-updown-5m-1778473800,https://polymarket.com/zh/event/btc-updown-5m-1778473800,12:30-12:35,82.00,24.00,81.00,23.00,18.90,207.37,1.71,177.00,81.50,23.50,1.00,1.00,14652.18,13837.38,13432.38,14657.18,81,18,22,76,,80767.95,,
