ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-25T09:50:18+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,36.00,65.00,35.00,64.00,585.54,11.40,11.40,599.58,35.50,64.50,1.00,1.00,62983.89,62175.02,62175.02,62983.89,35,64,64,35,,77608.16,,
2026-04-25T09:50:20+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,35.00,66.00,34.00,65.00,323.01,186.03,129.82,247.01,34.50,65.50,1.00,1.00,63093.89,62180.02,62185.02,63093.89,34,65,65,34,,77602.00,,
2026-04-25T09:50:23+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,35.00,66.00,34.00,65.00,267.28,208.13,177.87,297.28,34.50,65.50,1.00,1.00,57609.19,56323.62,56323.62,57604.19,34,65,65,34,,77604.82,,
2026-04-25T09:50:25+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,34.00,68.00,32.00,67.00,656.83,67.18,26.81,457.87,33.00,67.50,2.00,1.00,58002.49,56631.02,56583.02,57990.49,32,66,67,32,,77604.82,,
2026-04-25T09:50:28+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,28.00,73.00,27.00,72.00,99.24,386.85,466.80,71.52,27.50,72.50,1.00,1.00,58290.49,56752.62,56747.62,58285.49,27,72,72,27,,77604.82,,
2026-04-25T09:50:30+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,28.00,72.00,27.00,71.00,118.47,53.44,360.57,337.32,27.50,71.50,1.00,1.00,58292.49,56752.62,56752.62,57997.49,27,72,71,28,,77604.82,,
2026-04-25T09:50:32+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,29.00,72.00,28.00,71.00,44.38,232.42,233.42,44.38,28.50,71.50,1.00,1.00,49217.49,47677.62,47677.62,49217.49,28,71,71,28,,77604.82,,
2026-04-25T09:50:35+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,30.00,71.00,29.00,70.00,213.99,73.03,99.03,223.99,29.50,70.50,1.00,1.00,49212.49,47677.62,47677.62,49212.49,29,70,70,29,,77604.82,,
2026-04-25T09:50:37+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,30.00,71.00,29.00,70.00,365.53,32.33,132.83,464.90,29.50,70.50,1.00,1.00,49517.49,47682.62,47837.62,49412.49,29,70,70,29,,77604.82,,
2026-04-25T09:50:40+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,29.00,72.00,28.00,71.00,356.06,177.94,153.94,418.06,28.50,71.50,1.00,1.00,49217.49,47677.62,47677.62,49217.49,28,71,71,28,,77601.53,,
2026-04-25T09:50:42+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,29.00,72.00,28.00,71.00,369.66,222.06,209.27,354.66,28.50,71.50,1.00,1.00,49225.33,47677.62,47677.62,49220.33,28,71,71,28,,77601.53,,
2026-04-25T09:50:45+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,23.00,78.00,22.00,77.00,591.88,23.74,44.72,454.14,22.50,77.50,1.00,1.00,48404.33,47690.62,47420.62,48434.33,22,77,77,22,,77588.40,,
2026-04-25T09:50:47+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,23.00,78.00,22.00,77.00,287.20,63.65,63.65,287.20,22.50,77.50,1.00,1.00,36716.33,35270.62,35270.62,36711.33,22,77,77,22,,77588.41,,
2026-04-25T09:50:50+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,23.00,79.00,21.00,77.00,436.16,59.28,199.26,630.20,22.00,78.00,2.00,2.00,36606.33,34821.62,34826.62,36254.33,21,77,77,21,,77588.41,,
2026-04-25T09:50:52+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,18.00,83.00,17.00,82.00,485.99,118.85,158.85,428.68,17.50,82.50,1.00,1.00,36344.33,34821.62,34741.62,36309.33,17,82,82,17,,77588.41,,
2026-04-25T09:50:54+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,21.00,80.00,20.00,79.00,281.12,76.97,76.97,347.12,20.50,79.50,1.00,1.00,36338.33,34821.62,34821.62,36338.33,20,79,79,20,,77585.13,,
2026-04-25T09:50:57+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,21.00,80.00,20.00,79.00,188.39,20.33,40.53,453.56,20.50,79.50,1.00,1.00,36214.33,34821.62,34821.62,36254.33,20,79,79,20,,77585.13,,
2026-04-25T09:50:59+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,19.00,82.00,18.00,81.00,286.94,127.47,175.53,267.21,18.50,81.50,1.00,1.00,36354.33,34821.62,34921.62,36359.33,18,81,81,18,,77585.13,,
2026-04-25T09:51:02+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,18.00,83.00,17.00,82.00,100.33,364.01,379.01,72.56,17.50,82.50,1.00,1.00,19881.33,18428.62,18428.62,19886.33,17,82,82,17,,77585.13,,
2026-04-25T09:51:04+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,22.00,79.00,21.00,78.00,37.00,418.88,105.90,74.00,21.50,78.50,1.00,1.00,19457.66,18059.62,18059.62,19489.66,21,78,78,21,,77598.25,,
2026-04-25T09:51:07+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,32.00,69.00,31.00,68.00,336.91,176.57,169.11,315.13,31.50,68.50,1.00,1.00,18146.66,16763.62,16758.62,18156.66,31,68,68,31,,77598.25,,
2026-04-25T09:51:09+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,35.00,66.00,34.00,65.00,276.13,244.67,278.80,276.13,34.50,65.50,1.00,1.00,18153.66,16743.62,16748.62,18148.66,34,65,65,34,,77598.24,,
2026-04-25T09:51:11+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,35.00,66.00,34.00,65.00,191.65,95.00,101.55,227.65,34.50,65.50,1.00,1.00,18158.66,16748.62,16753.62,18163.66,34,65,65,34,,77598.24,,
2026-04-25T09:51:14+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,37.00,65.00,36.00,64.00,238.21,69.00,33.77,136.60,36.50,64.50,1.00,1.00,18158.66,16760.62,16760.62,18153.66,36,63,64,35,,77603.99,,
2026-04-25T09:51:16+08:00,btc-updown-5m-1777081800,https://polymarket.com/zh/event/btc-updown-5m-1777081800,09:50-09:55,35.00,66.00,34.00,65.00,43.97,248.96,313.96,43.97,34.50,65.50,1.00,1.00,18153.66,16760.62,16765.62,18153.66,34,65,65,34,,77603.99,,
