ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-25T03:19:29+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,97.00,4.00,96.00,3.00,5.00,194.12,186.12,5.00,96.50,3.50,1.00,1.00,8475.56,10244.83,10244.83,8465.56,73,3,3,73,,77662.61,,
2026-04-25T03:19:31+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,98.00,3.00,97.00,2.00,1779.17,176.62,179.96,1733.37,97.50,2.50,1.00,1.00,8306.56,9061.72,9015.92,8306.56,65,2,2,65,,77662.56,,
2026-04-25T03:19:34+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,98.00,3.00,97.00,2.00,1541.94,103.39,103.39,1516.42,97.50,2.50,1.00,1.00,8201.56,8635.49,8609.97,8201.56,65,2,2,64,,77662.56,,
2026-04-25T03:19:36+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,99.00,2.00,98.00,1.00,6775.56,551.18,534.18,7810.56,98.50,1.50,1.00,1.00,8216.56,6775.56,7810.56,8237.89,67,1,1,67,,77662.55,,
2026-04-25T03:19:38+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,99.00,2.00,98.00,1.00,5373.27,665.22,687.28,5376.77,98.50,1.50,1.00,1.00,8557.89,5373.27,5376.77,8557.89,64,1,1,64,,77664.73,,
2026-04-25T03:19:41+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,99.00,2.00,98.00,1.00,6162.02,657.56,707.56,5659.94,98.50,1.50,1.00,1.00,8417.89,6162.02,5659.94,8627.89,61,1,1,61,,77662.86,,
2026-04-25T03:19:43+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,99.00,2.00,98.00,1.00,4568.86,743.39,738.39,4573.86,98.50,1.50,1.00,1.00,8612.89,4568.86,4573.86,8617.89,64,1,1,64,,77662.86,,
2026-04-25T03:19:46+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,99.00,2.00,98.00,1.00,2413.96,909.81,904.81,2413.96,98.50,1.50,1.00,1.00,8612.89,2413.96,2413.96,8617.89,63,1,1,63,,77662.86,,
2026-04-25T03:19:48+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,,1.00,99.00,,,7582.86,7581.35,,,,,,8587.89,,,8597.89,65,0,0,65,,77662.86,,
2026-04-25T03:19:51+08:00,btc-updown-5m-1777058100,https://polymarket.com/zh/event/btc-updown-5m-1777058100,03:15-03:20,,1.00,99.00,,,10799.94,8252.94,,,,,,8358.72,,,8358.72,66,0,0,66,,77662.86,,
