ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-24T15:48:01+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,872.12,537.59,522.59,862.12,95.50,4.50,1.00,1.00,10918.94,13257.11,12519.11,10888.94,95,4,4,95,,77747.99,,
2026-04-24T15:48:03+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,437.88,954.04,1043.21,437.88,95.50,4.50,1.00,1.00,10784.94,12449.24,12509.24,10789.94,95,4,4,95,,77747.99,,
2026-04-24T15:48:06+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,418.86,881.36,880.93,398.47,95.50,4.50,1.00,1.00,10784.94,12663.20,12367.81,10904.94,95,4,4,95,,77747.99,,
2026-04-24T15:48:08+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,498.76,274.31,259.31,493.76,95.50,4.50,1.00,1.00,10697.94,12660.92,12575.92,10827.94,95,4,4,95,,77747.99,,
2026-04-24T15:48:11+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,451.45,254.28,284.28,434.40,95.50,4.50,1.00,1.00,10681.94,13215.61,13233.56,10806.94,95,4,4,95,,77748.00,,
2026-04-24T15:48:13+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,376.91,210.46,177.30,419.91,95.50,4.50,1.00,1.00,10676.94,13087.08,13135.08,10729.44,95,4,4,95,,77748.00,,
2026-04-24T15:48:15+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,394.91,229.17,279.17,389.49,95.50,4.50,1.00,1.00,10704.44,12817.07,12890.66,10704.44,95,4,4,95,,77748.00,,
2026-04-24T15:48:18+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,368.48,283.19,283.19,388.48,95.50,4.50,1.00,1.00,10734.44,12902.64,12922.64,10689.44,95,4,4,95,,77748.00,,
2026-04-24T15:48:20+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,62.85,670.82,670.82,62.85,95.50,4.50,1.00,1.00,10687.44,11963.01,11963.01,10687.44,95,4,4,95,,77748.00,,
2026-04-24T15:48:23+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,96.00,5.00,95.00,4.00,45.85,648.82,648.82,23.35,95.50,4.50,1.00,1.00,10682.44,11836.01,11820.51,10682.44,95,4,4,95,,77747.94,,
2026-04-24T15:48:25+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,97.00,4.00,96.00,3.00,1329.59,577.81,555.81,1292.09,96.50,3.50,1.00,1.00,10557.44,11908.48,11897.02,10557.44,96,3,3,96,,77747.94,,
2026-04-24T15:48:28+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,97.00,4.00,96.00,3.00,1015.10,545.60,524.60,1005.10,96.50,3.50,1.00,1.00,10649.94,11029.64,10799.64,10654.94,96,3,3,96,,77747.93,,
2026-04-24T15:48:30+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,97.00,4.00,96.00,3.00,604.95,579.60,589.60,584.95,96.50,3.50,1.00,1.00,10584.94,10750.43,10730.43,10699.94,96,3,3,96,,77747.93,,
2026-04-24T15:48:32+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,97.00,4.00,96.00,3.00,81.15,1081.05,1097.05,80.11,96.50,3.50,1.00,1.00,10139.94,10356.08,10355.04,10334.94,96,3,3,96,,77747.93,,
2026-04-24T15:48:35+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,98.00,3.00,97.00,2.00,2697.66,891.00,385.00,2687.66,97.50,2.50,1.00,1.00,10179.94,10163.73,10328.73,10184.94,97,2,2,97,,77747.95,,
2026-04-24T15:48:37+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,98.00,3.00,97.00,2.00,2485.65,1062.03,1067.03,2515.65,97.50,2.50,1.00,1.00,9991.94,10126.72,10278.93,10141.94,97,2,2,97,,77747.96,,
2026-04-24T15:48:40+08:00,btc-updown-5m-1777016700,https://polymarket.com/zh/event/btc-updown-5m-1777016700,15:45-15:50,98.00,3.00,97.00,2.00,2384.25,1102.12,1094.12,2354.75,97.50,2.50,1.00,1.00,10031.94,9733.93,9684.43,9986.94,97,2,2,97,,77747.96,,
