ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-25T01:49:20+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,93.00,8.00,92.00,7.00,438.81,520.77,180.77,392.51,92.50,7.50,1.00,1.00,9775.92,12171.37,12362.37,9775.92,86,7,7,86,,77649.99,,
2026-04-25T01:49:23+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,92.00,13.00,91.00,12.00,215.92,34.06,349.90,537.41,91.50,12.50,1.00,1.00,9765.92,12544.54,11510.34,9760.92,84,8,12,80,,77645.59,,
2026-04-25T01:49:26+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,89.00,12.00,88.00,11.00,46.75,488.68,392.71,29.00,88.50,11.50,1.00,1.00,9805.92,11544.34,11133.34,9815.92,83,10,11,82,,77643.56,,
2026-04-25T01:49:28+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,90.00,12.00,89.00,11.00,1205.24,85.92,147.12,108.07,89.50,11.50,1.00,1.00,9810.92,11294.91,11263.34,9810.92,81,10,11,79,,77643.07,,
2026-04-25T01:49:31+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,90.00,9.00,89.00,7.00,14.44,494.49,362.66,43.48,89.50,8.00,1.00,2.00,9827.25,10977.16,10948.16,9822.25,78,10,7,80,,77641.37,,
2026-04-25T01:49:33+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,93.00,11.00,92.00,10.00,694.13,19.52,129.18,141.00,92.50,10.50,1.00,1.00,9957.25,11590.72,11025.45,10357.25,81,7,10,79,,77641.37,,
2026-04-25T01:49:35+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,90.00,10.00,89.00,9.00,27.51,10.00,232.20,745.95,89.50,9.50,1.00,1.00,10246.25,10858.61,10858.61,10246.25,77,10,9,80,,77636.78,,
2026-04-25T01:49:38+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,86.00,15.00,85.00,14.00,6.66,104.01,13.00,51.66,85.50,14.50,1.00,1.00,10046.25,10777.12,10817.12,10051.25,70,14,13,71,,77631.05,,
2026-04-25T01:49:41+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,91.00,10.00,90.00,9.00,361.00,490.85,353.85,137.00,90.50,9.50,1.00,1.00,9886.25,10752.08,10712.08,9621.25,72,9,9,74,,77631.05,,
2026-04-25T01:49:43+08:00,btc-updown-5m-1777052700,https://polymarket.com/zh/event/btc-updown-5m-1777052700,01:45-01:50,87.00,13.00,86.00,12.00,13.42,50.38,339.56,40.00,86.50,12.50,1.00,1.00,9121.25,10325.61,10325.61,9111.25,70,12,10,67,,77631.05,,
