ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-24T12:17:25+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,31.00,70.00,30.00,69.00,826.46,246.62,237.93,816.46,30.50,69.50,1.00,1.00,15691.12,17532.13,17532.13,15678.62,30,69,69,30,,77704.62,,
2026-04-24T12:17:28+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,27.00,73.00,26.00,72.00,6.79,562.09,110.46,483.15,26.50,72.50,1.00,1.00,15722.62,16912.13,16912.13,16212.62,26,73,72,27,,77701.49,,
2026-04-24T12:17:30+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,33.00,68.00,32.00,67.00,12.59,1120.82,1157.46,10.59,32.50,67.50,1.00,1.00,15251.62,16313.13,16313.13,15256.62,32,67,67,32,,77707.69,,
2026-04-24T12:17:33+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,33.00,67.00,32.00,66.00,33.55,116.45,718.17,143.68,32.50,66.50,1.00,1.00,14257.83,15850.13,15850.13,14262.83,32,67,66,33,,77707.91,,
2026-04-24T12:17:35+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,35.00,66.00,34.00,65.00,215.87,95.29,106.62,194.87,34.50,65.50,1.00,1.00,14362.83,15850.13,15850.13,14362.83,34,65,65,34,,77707.92,,
2026-04-24T12:17:38+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,38.00,63.00,37.00,62.00,9.00,381.47,321.47,9.00,37.50,62.50,1.00,1.00,14273.83,15850.13,15850.13,14273.83,37,62,62,37,,77710.80,,
2026-04-24T12:17:40+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,40.00,63.00,37.00,59.00,40.95,631.49,653.49,5.00,38.50,61.00,3.00,4.00,14067.83,15850.13,15850.13,14062.83,37,60,59,37,,77723.45,,
2026-04-24T12:17:43+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,44.00,57.00,43.00,56.00,160.00,563.70,456.84,20.00,43.50,56.50,1.00,1.00,13886.83,15817.13,15817.13,13886.83,43,56,56,43,,77723.46,,
2026-04-24T12:17:45+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,47.00,54.00,46.00,53.00,157.31,164.60,172.34,157.31,46.50,53.50,1.00,1.00,13881.83,15822.13,15817.13,13881.83,46,53,53,46,,77726.73,,
2026-04-24T12:17:48+08:00,btc-updown-5m-1777004100,https://polymarket.com/zh/event/btc-updown-5m-1777004100,12:15-12:20,48.00,53.00,47.00,52.00,222.93,406.15,334.99,220.84,47.50,52.50,1.00,1.00,13881.83,15817.13,15817.13,13891.83,47,52,52,47,,77727.17,,
