ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-04-25T05:49:44+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,95.00,6.00,94.00,5.00,189.27,300.63,296.63,178.73,94.50,5.50,1.00,1.00,10051.33,12870.83,12823.54,10011.33,94,5,5,84,,77599.99,,
2026-04-25T05:49:46+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,96.00,5.00,93.00,4.00,491.78,34.00,207.59,782.24,94.50,4.50,3.00,1.00,10071.33,12633.92,12889.38,10021.33,93,4,4,95,,77600.00,,
2026-04-25T05:49:48+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,97.00,4.00,96.00,3.00,2650.12,213.15,220.55,2634.92,96.50,3.50,1.00,1.00,10528.33,10844.52,10829.32,10533.33,96,3,3,96,,77604.18,,
2026-04-25T05:49:51+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,97.00,4.00,96.00,3.00,1611.96,258.60,330.24,1606.96,96.50,3.50,1.00,1.00,9709.16,9191.14,9186.14,9709.16,63,3,3,63,,77604.18,,
2026-04-25T05:49:53+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,98.00,4.00,96.00,2.00,1963.82,42.53,38.40,1527.42,97.00,3.00,2.00,2.00,9979.16,7786.84,7350.44,9969.16,61,2,2,61,,77604.17,,
2026-04-25T05:49:56+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,98.00,3.00,97.00,2.00,324.14,149.74,99.40,192.47,97.50,2.50,1.00,1.00,8892.16,5288.05,5156.38,8882.16,63,2,2,62,,77604.17,,
2026-04-25T05:49:58+08:00,btc-updown-5m-1777067100,https://polymarket.com/zh/event/btc-updown-5m-1777067100,05:45-05:50,,1.00,99.00,,,19043.77,18203.17,,,,,,10152.16,,,10146.16,67,0,0,67,,77610.51,,
2026-04-25T05:50:01+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,55.00,46.00,54.00,45.00,310.80,76.42,228.15,319.78,54.50,45.50,1.00,1.00,66405.87,66476.81,66506.81,66480.87,54,44,44,54,77611.36,77611.36,,
2026-04-25T05:50:04+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,57.00,44.00,56.00,43.00,303.89,302.13,404.87,303.89,56.50,43.50,1.00,1.00,65852.63,65970.81,65970.81,65862.63,56,43,43,56,77611.36,77613.90,,
2026-04-25T05:50:06+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,57.00,44.00,56.00,43.00,164.35,587.00,524.29,164.35,56.50,43.50,1.00,1.00,65678.63,65791.81,65791.81,65683.63,56,43,43,56,77611.36,77613.90,,
2026-04-25T05:50:08+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,58.00,43.00,57.00,42.00,143.69,1071.45,554.30,2.61,57.50,42.50,1.00,1.00,65703.63,65858.81,65858.81,65708.63,57,42,42,57,77611.36,77616.98,,
2026-04-25T05:50:11+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,49.00,52.00,48.00,51.00,31.15,125.91,34.66,365.61,48.50,51.50,1.00,1.00,65698.63,65848.81,65848.81,65698.63,48,51,51,48,77611.36,77608.08,,
2026-04-25T05:50:13+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,49.00,52.00,48.00,51.00,724.98,62.78,62.78,615.01,48.50,51.50,1.00,1.00,65799.63,66004.81,66004.81,65824.63,48,51,51,48,77611.36,77603.00,,
2026-04-25T05:50:16+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,48.00,53.00,47.00,52.00,153.55,653.82,622.17,204.55,47.50,52.50,1.00,1.00,66083.80,66092.81,66010.31,65983.80,47,52,52,47,77611.36,77602.99,,
2026-04-25T05:50:18+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,48.00,53.00,47.00,52.00,162.10,113.00,446.15,593.90,47.50,52.50,1.00,1.00,65988.80,66139.31,64344.31,65993.80,47,52,52,47,77611.36,77603.00,,
2026-04-25T05:50:21+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,769.03,128.62,27.17,610.71,45.50,54.50,1.00,1.00,64727.80,64744.31,58469.31,64767.80,45,54,54,45,77611.36,77597.28,,
2026-04-25T05:50:23+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,624.86,274.52,55.52,372.86,45.50,54.50,1.00,1.00,59110.10,59121.61,59021.61,59110.10,45,54,54,45,77611.36,77604.88,,
2026-04-25T05:50:26+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,363.88,286.96,286.96,218.88,45.50,54.50,1.00,1.00,59593.40,59245.31,59345.31,59508.40,45,54,54,45,77611.36,77599.31,,
2026-04-25T05:50:28+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,521.47,47.02,47.02,510.59,45.50,54.50,1.00,1.00,59603.40,59519.91,59519.91,59608.40,45,54,54,45,77611.36,77599.31,,
2026-04-25T05:50:30+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,568.38,1.81,1.81,710.74,45.50,54.50,1.00,1.00,59613.40,59414.91,59509.91,59713.40,45,54,54,45,77611.36,77599.31,,
2026-04-25T05:50:33+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,457.05,281.10,281.10,416.05,44.50,55.50,1.00,1.00,50538.40,50439.91,50439.91,50533.40,44,55,55,44,77611.36,77599.97,,
2026-04-25T05:50:35+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,381.05,304.56,306.35,386.05,44.50,55.50,1.00,1.00,50548.40,50444.91,50449.91,50548.40,44,55,55,44,77611.36,77599.98,,
2026-04-25T05:50:38+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,556.75,142.37,142.37,407.22,44.50,55.50,1.00,1.00,50582.40,50644.91,50444.91,50577.40,44,55,55,44,77611.36,77600.74,,
2026-04-25T05:50:40+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,778.41,83.22,168.31,850.96,41.50,58.50,1.00,1.00,50894.40,50444.91,50544.91,50899.40,41,58,58,41,77611.36,77597.36,,
2026-04-25T05:50:43+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,60.00,40.00,59.00,333.43,1073.62,1055.62,333.43,40.50,59.50,1.00,1.00,50899.40,50444.91,50444.91,50899.40,40,59,59,40,77611.36,77596.14,,
2026-04-25T05:50:45+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,60.00,40.00,59.00,165.91,1126.96,1170.13,184.91,40.50,59.50,1.00,1.00,50904.40,50544.91,50544.91,50909.40,40,59,59,40,77611.36,77596.13,,
2026-04-25T05:50:48+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,60.00,40.00,59.00,96.82,733.15,740.25,123.82,40.50,59.50,1.00,1.00,39084.40,38414.91,38419.91,39089.40,40,59,59,40,77611.36,77599.45,,
2026-04-25T05:50:50+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,203.14,514.60,397.60,203.14,41.50,58.50,1.00,1.00,38684.40,38414.91,38414.91,38689.40,41,58,58,41,77611.36,77597.58,,
2026-04-25T05:50:52+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,182.48,844.98,718.04,125.76,41.50,58.50,1.00,1.00,38679.40,38419.91,38414.91,38779.40,41,58,58,41,77611.36,77597.57,,
2026-04-25T05:50:55+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,215.85,606.36,685.34,139.85,41.50,58.50,1.00,1.00,38479.40,38514.91,38414.91,38389.40,41,58,58,41,77611.36,77597.57,,
2026-04-25T05:50:57+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,203.07,543.84,512.43,221.07,41.50,58.50,1.00,1.00,38384.40,38424.91,38514.91,38384.40,41,58,58,41,77611.36,77597.57,,
2026-04-25T05:51:00+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,264.53,402.54,508.79,288.53,41.50,58.50,1.00,1.00,38289.40,38614.91,38514.91,38379.40,41,58,58,41,77611.36,77597.58,,
2026-04-25T05:51:02+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,385.53,278.90,298.90,376.53,41.50,58.50,1.00,1.00,22025.90,22240.91,22386.41,22035.90,41,58,58,41,77611.36,77597.74,,
2026-04-25T05:51:05+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,273.99,520.19,483.94,312.66,41.50,58.50,1.00,1.00,21354.90,21925.41,21925.41,21364.90,41,58,58,41,77611.36,77597.73,,
2026-04-25T05:51:07+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,230.43,356.74,375.11,248.43,41.50,58.50,1.00,1.00,20216.90,20577.41,20677.41,20206.90,41,58,58,41,77611.36,77597.73,,
2026-04-25T05:51:09+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,42.00,59.00,41.00,58.00,522.93,92.07,92.02,527.93,41.50,58.50,1.00,1.00,20311.90,20577.41,20677.41,20311.90,41,58,58,41,77611.36,77597.74,,
2026-04-25T05:51:12+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,60.00,40.00,59.00,453.70,286.46,295.56,465.70,40.50,59.50,1.00,1.00,20221.90,20582.41,20682.41,20211.90,40,59,59,40,77611.36,77597.74,,
2026-04-25T05:51:14+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,60.00,40.00,59.00,1024.80,5.90,17.46,818.46,40.50,59.50,1.00,1.00,20316.90,20587.41,20587.41,20316.90,40,59,59,40,77611.36,77596.15,,
2026-04-25T05:51:17+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,40.00,61.00,39.00,60.00,737.46,127.50,57.50,520.77,39.50,60.50,1.00,1.00,20213.69,20577.41,20577.41,20213.69,39,60,60,39,77611.36,77596.38,,
2026-04-25T05:51:19+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,40.00,61.00,39.00,60.00,492.06,49.50,60.50,460.06,39.50,60.50,1.00,1.00,20627.69,20577.41,20577.41,20627.69,39,60,60,39,77611.36,77596.39,,
2026-04-25T05:51:22+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,40.00,61.00,39.00,60.00,86.13,990.13,922.01,86.13,39.50,60.50,1.00,1.00,20627.69,20677.41,20577.41,20532.69,39,60,60,39,77611.36,77597.56,,
2026-04-25T05:51:24+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,48.00,53.00,47.00,52.00,429.92,491.18,340.13,432.92,47.50,52.50,1.00,1.00,20527.69,20572.41,20577.41,20627.69,47,52,52,47,77611.36,77602.19,,
2026-04-25T05:51:27+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,49.00,52.00,48.00,51.00,56.70,838.44,678.07,37.70,48.50,51.50,1.00,1.00,21012.69,20677.41,20577.41,20912.69,48,51,51,48,77611.36,77605.81,,
2026-04-25T05:51:29+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,55.00,45.00,54.00,43.00,76.13,255.48,1868.03,6.78,54.50,44.00,1.00,2.00,20781.69,20035.41,20135.41,20881.69,54,45,43,55,77611.36,77611.36,,
2026-04-25T05:51:32+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,59.00,42.00,58.00,41.00,122.64,735.73,643.93,110.69,58.50,41.50,1.00,1.00,20891.69,20057.91,20157.91,20886.69,58,41,41,58,77611.36,77614.64,,
2026-04-25T05:51:34+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,60.00,41.00,59.00,40.00,57.73,1139.74,1157.31,207.73,59.50,40.50,1.00,1.00,20891.69,19907.91,20007.91,20886.69,59,40,40,59,77611.36,77614.63,,
2026-04-25T05:51:36+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,61.00,40.00,60.00,39.00,338.80,298.40,372.03,412.80,60.50,39.50,1.00,1.00,20891.69,20002.91,20097.91,20896.69,60,39,39,60,77611.36,77614.64,,
2026-04-25T05:51:39+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,61.00,40.00,60.00,39.00,419.45,219.09,229.09,346.45,60.50,39.50,1.00,1.00,20686.69,19897.91,19897.91,20886.69,60,39,39,60,77611.36,77614.64,,
2026-04-25T05:51:41+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,61.00,40.00,60.00,39.00,690.77,80.92,80.92,537.77,60.50,39.50,1.00,1.00,20885.69,19891.91,19891.91,20880.69,60,39,39,60,77611.36,77614.64,,
2026-04-25T05:51:44+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,61.00,40.00,60.00,39.00,386.64,420.46,122.60,157.64,60.50,39.50,1.00,1.00,20280.69,19841.91,19853.91,20561.69,60,39,39,60,77611.36,77614.64,,
2026-04-25T05:51:46+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,62.00,39.00,61.00,38.00,398.14,303.29,335.89,418.14,61.50,38.50,1.00,1.00,20566.69,19853.91,19853.91,20561.69,61,38,38,61,77611.36,77614.87,,
2026-04-25T05:51:49+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,62.00,39.00,61.00,38.00,362.78,267.51,206.45,346.78,61.50,38.50,1.00,1.00,20466.69,19853.91,19853.91,20556.69,61,38,38,61,77611.36,77618.81,,
2026-04-25T05:51:51+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,62.00,39.00,61.00,38.00,257.96,293.18,290.81,247.96,61.50,38.50,1.00,1.00,20666.69,19853.91,19853.91,20656.69,61,38,38,61,77611.36,77619.79,,
2026-04-25T05:51:54+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,62.00,39.00,61.00,38.00,246.22,443.32,427.47,141.22,61.50,38.50,1.00,1.00,20666.69,19953.91,19623.91,20356.69,61,38,38,61,77611.36,77619.79,,
2026-04-25T05:51:56+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,63.00,38.00,62.00,37.00,424.60,287.68,153.20,373.60,62.50,37.50,1.00,1.00,20263.69,19623.91,19623.91,20368.69,62,37,37,62,77611.36,77619.79,,
2026-04-25T05:51:59+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,64.00,37.00,63.00,36.00,892.38,171.65,171.65,879.81,63.50,36.50,1.00,1.00,20263.69,19728.91,19823.91,20268.69,63,36,36,63,77611.36,77619.79,,
2026-04-25T05:52:01+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,64.00,37.00,63.00,36.00,463.23,561.57,532.09,324.55,63.50,36.50,1.00,1.00,20398.02,19653.24,19753.24,20398.02,63,36,36,63,77611.36,77619.79,,
2026-04-25T05:52:03+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,748.09,171.82,166.82,771.09,64.50,35.50,1.00,1.00,20393.02,19731.24,19731.24,20388.02,64,35,35,64,77611.36,77619.79,,
2026-04-25T05:52:06+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,1539.97,54.91,54.91,1428.97,64.50,35.50,1.00,1.00,20383.02,19626.24,19626.24,20383.02,64,35,35,64,77611.36,77619.79,,
2026-04-25T05:52:08+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,554.18,32.17,32.17,427.18,64.50,35.50,1.00,1.00,20183.02,19326.24,19326.24,20183.02,64,35,35,64,77611.36,77619.79,,
2026-04-25T05:52:11+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,64.00,37.00,63.00,36.00,183.24,463.17,449.25,198.24,63.50,36.50,1.00,1.00,20188.02,19221.24,19221.24,20188.02,63,36,36,63,77611.36,77619.80,,
2026-04-25T05:52:13+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,399.22,49.44,105.00,454.22,64.50,35.50,1.00,1.00,20288.02,19221.24,19221.24,20293.02,64,35,35,64,77611.36,77619.80,,
2026-04-25T05:52:16+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,219.74,103.88,81.14,234.74,64.50,35.50,1.00,1.00,20283.02,19321.24,19221.24,20283.02,64,35,35,64,77611.36,77619.81,,
2026-04-25T05:52:18+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,122.61,16.66,242.22,313.15,64.50,35.50,1.00,1.00,20288.02,19221.24,19221.24,20388.02,64,35,35,64,77611.36,77619.81,,
2026-04-25T05:52:21+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,65.00,36.00,64.00,35.00,300.11,182.88,87.88,245.11,64.50,35.50,1.00,1.00,20288.02,19093.74,18988.74,20278.02,64,35,35,64,77611.36,77619.81,,
2026-04-25T05:52:23+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,66.00,38.00,65.00,36.00,311.50,9.43,82.49,164.01,65.50,37.00,1.00,2.00,19754.02,18712.74,18712.74,19754.02,65,34,36,62,77611.36,77620.00,,
2026-04-25T05:52:26+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,59.00,42.00,58.00,41.00,525.53,190.31,367.81,443.53,58.50,41.50,1.00,1.00,19771.02,18612.74,18612.74,19766.02,58,41,41,58,77611.36,77617.32,,
2026-04-25T05:52:28+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,59.00,42.00,58.00,41.00,307.00,440.12,405.11,288.00,58.50,41.50,1.00,1.00,19741.02,18612.74,18587.74,19741.02,58,41,41,58,77611.36,77617.33,,
2026-04-25T05:52:37+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,58.00,43.00,57.00,42.00,368.65,514.51,537.51,430.65,57.50,42.50,1.00,1.00,18440.52,17275.24,19075.24,18440.52,57,42,42,57,77611.36,77617.31,,
2026-04-25T05:52:39+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,58.00,43.00,57.00,42.00,291.27,861.97,805.97,273.27,57.50,42.50,1.00,1.00,20255.52,19075.24,19075.24,20250.52,57,42,42,57,77611.36,77617.32,,
2026-04-25T05:52:42+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,58.00,43.00,57.00,42.00,769.41,79.93,79.93,802.27,57.50,42.50,1.00,1.00,20222.52,19030.24,19030.24,20222.52,57,42,42,57,77611.36,77616.01,,
2026-04-25T05:52:44+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,57.00,47.00,56.00,43.00,856.37,179.71,33.00,1392.22,56.50,45.00,1.00,4.00,18151.52,17042.24,17042.24,18051.52,56,43,43,51,77611.36,77616.01,,
2026-04-25T05:52:46+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,51.00,50.00,50.00,49.00,792.08,10.00,178.78,998.85,50.50,49.50,1.00,1.00,16346.52,15552.24,15552.24,16041.52,50,49,49,50,77611.36,77611.36,,
2026-04-25T05:52:49+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,48.00,53.00,47.00,52.00,1102.31,6.22,6.22,967.78,47.50,52.50,1.00,1.00,15961.52,15552.24,15552.24,15951.52,47,52,52,47,77611.36,77605.33,,
2026-04-25T05:52:51+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,309.50,277.63,277.63,351.50,44.50,55.50,1.00,1.00,15951.52,15562.24,15562.24,15946.52,44,55,55,44,77611.36,77605.33,,
2026-04-25T05:52:54+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,756.42,118.06,129.70,706.24,45.50,54.50,1.00,1.00,15929.52,15562.24,15562.24,15924.52,45,54,54,45,77611.36,77605.34,,
2026-04-25T05:52:56+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,46.00,55.00,45.00,54.00,799.31,26.91,26.91,834.65,45.50,54.50,1.00,1.00,15944.52,15562.24,15562.24,15944.52,45,54,54,45,77611.36,77605.34,,
2026-04-25T05:52:59+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,355.19,519.75,482.25,267.52,44.50,55.50,1.00,1.00,15929.52,15562.24,15562.24,15929.52,44,55,55,44,77611.36,77605.33,,
2026-04-25T05:53:01+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,45.00,56.00,44.00,55.00,258.95,373.17,371.34,311.86,44.50,55.50,1.00,1.00,14064.52,13673.24,13673.24,14064.52,44,55,55,44,77611.36,77605.34,,
2026-04-25T05:53:04+08:00,btc-updown-5m-1777067400,https://polymarket.com/zh/event/btc-updown-5m-1777067400,05:50-05:55,41.00,61.00,40.00,60.00,842.66,112.15,48.33,594.64,40.50,60.50,1.00,1.00,14045.52,13375.24,13375.24,14045.52,40,59,60,39,77611.36,77601.52,,
