ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-08-18T21:49:00+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,22.00,90.00,17.00,89.00,25.00,575.78,31.00,25.55,19.50,89.50,5.00,1.00,5046.09,12043.81,7738.81,4951.09,15,78,84,10,,64125.33,,
2026-08-18T21:49:02+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,11.00,90.00,10.00,89.00,67.04,357.07,357.07,67.04,10.50,89.50,1.00,1.00,4497.75,5674.81,5774.81,4582.75,9,89,89,9,,64117.41,,
2026-08-18T21:49:05+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,12.00,89.00,11.00,88.00,111.66,18.75,33.43,100.85,11.50,88.50,1.00,1.00,4701.09,6088.81,6083.81,4696.09,10,88,88,10,,64117.41,,
2026-08-18T21:49:07+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,8.00,92.00,7.00,91.00,24.25,269.94,75.58,83.53,7.50,91.50,1.00,1.00,4866.09,6178.81,6179.81,4826.09,7,92,91,8,,64112.70,,
2026-08-18T21:49:10+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,4.00,97.00,3.00,96.00,51.80,173.10,186.20,10.30,3.50,96.50,1.00,1.00,4601.05,5667.38,5952.38,4537.95,3,96,96,3,,64108.89,,
2026-08-18T21:49:13+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,7.00,94.00,4.00,93.00,74.32,10.00,5.00,16.48,5.50,93.50,3.00,1.00,3954.91,6627.37,6526.32,3999.80,4,93,93,6,,64108.89,,
2026-08-18T21:49:15+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,4.00,97.00,3.00,96.00,36.00,157.94,160.00,21.00,3.50,96.50,1.00,1.00,3857.34,6618.62,6703.62,3946.28,3,96,96,3,,64108.89,,
2026-08-18T21:49:18+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,8.00,94.00,7.00,92.00,22.00,88.82,24.90,27.00,7.50,93.00,1.00,2.00,4336.99,6265.97,6191.97,4416.99,7,90,92,6,,64112.70,,
2026-08-18T21:49:21+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,4.00,98.00,3.00,97.00,81.21,674.35,117.20,2.66,3.50,97.50,1.00,1.00,3907.85,6301.97,6311.97,3875.65,3,96,97,2,,64112.69,,
2026-08-18T21:49:23+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,4.00,98.00,3.00,97.00,71.00,436.03,80.00,5.00,3.50,97.50,1.00,1.00,3965.06,6511.98,6396.97,3811.60,3,96,97,2,,64112.69,,
2026-08-18T21:49:26+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,4.00,96.00,3.00,95.00,5.00,70.00,22.00,36.00,3.50,95.50,1.00,1.00,3608.36,6400.64,6405.64,3768.36,3,95,95,4,,64112.70,,
2026-08-18T21:49:28+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,2.00,98.00,1.00,97.00,1154.83,22.50,1954.18,11.00,1.50,97.50,1.00,1.00,1954.18,5003.36,4893.36,1948.13,1,98,96,2,,64112.70,,
2026-08-18T21:49:31+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,2.00,99.00,1.00,98.00,169.13,400.85,432.23,89.13,1.50,98.50,1.00,1.00,432.23,5371.86,5551.57,400.85,1,98,98,1,,64112.70,,
2026-08-18T21:49:34+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,2.00,99.00,1.00,98.00,140.00,852.01,888.40,169.00,1.50,98.50,1.00,1.00,888.40,5544.56,5529.56,852.01,1,98,98,1,,64112.70,,
2026-08-18T21:49:36+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,2.00,99.00,1.00,97.00,118.00,1657.94,1714.94,478.29,1.50,98.00,1.00,2.00,1714.94,5535.56,5539.56,1657.94,1,98,97,1,,64112.70,,
2026-08-18T21:49:39+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,57.00,61.00,56.00,60.00,6.73,265.33,3.64,80.00,56.50,60.50,1.00,1.00,1523.41,4744.56,4269.56,2798.40,51,29,45,39,,64147.21,,
2026-08-18T21:49:42+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,87.00,15.00,86.00,13.00,6.87,29.00,5.00,9.23,86.50,14.00,1.00,2.00,3333.40,3788.77,3620.64,3943.40,84,13,9,84,,64187.18,,
2026-08-18T21:49:44+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,,1.00,99.00,,,8634.76,9890.75,,,,,,3596.71,,,4176.71,99,0,0,99,,64209.12,,
2026-08-18T21:49:47+08:00,btc-updown-5m-1787060700,https://polymarket.com/zh/event/btc-updown-5m-1787060700,21:45-21:50,,1.00,99.00,,,4020.01,4100.02,,,,,,3983.22,,,3978.21,99,0,0,99,,64182.43,,
