ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-09-21T19:52:04+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,81.00,20.00,80.00,19.00,591.25,431.92,236.92,396.07,80.50,19.50,1.00,1.00,17293.98,17274.21,17284.21,17588.98,80,19,19,80,,84892.50,,
2026-09-21T19:52:06+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,81.00,20.00,80.00,19.00,110.00,558.55,442.55,120.00,80.50,19.50,1.00,1.00,17183.98,16797.21,16797.21,17693.98,80,19,19,80,,84892.27,,
2026-09-21T19:52:08+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,82.00,19.00,81.00,18.00,285.00,804.75,804.75,285.00,81.50,18.50,1.00,1.00,17183.98,16712.21,16722.21,17088.98,81,18,18,81,,84890.10,,
2026-09-21T19:52:10+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,83.00,18.00,82.00,17.00,505.36,25.00,504.02,726.51,82.50,17.50,1.00,1.00,17593.98,16875.21,16950.21,17588.98,82,17,17,82,,84891.81,,
2026-09-21T19:52:12+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,81.00,20.00,80.00,19.00,90.00,1166.15,1224.17,90.00,80.50,19.50,1.00,1.00,17083.98,17008.21,17008.21,17583.98,80,19,19,80,,84886.03,,
2026-09-21T19:52:14+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,81.00,20.00,80.00,19.00,345.25,497.12,499.10,330.25,80.50,19.50,1.00,1.00,17573.98,17195.21,17180.21,17173.98,80,19,19,80,,84886.06,,
2026-09-21T19:52:17+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,81.00,19.00,80.00,18.00,114.30,504.01,306.60,5.00,80.50,18.50,1.00,1.00,17173.98,16633.21,17159.21,17583.98,80,19,18,81,,84886.06,,
2026-09-21T19:52:19+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,85.00,16.00,84.00,15.00,673.80,13.36,27.39,701.73,84.50,15.50,1.00,1.00,17573.98,17293.21,17298.21,17588.98,84,15,15,84,,84892.43,,
2026-09-21T19:52:21+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,83.00,18.00,82.00,17.00,425.69,675.73,412.89,42.00,82.50,17.50,1.00,1.00,17593.98,17363.21,17278.21,18183.98,82,17,17,82,,84894.04,,
2026-09-21T19:52:23+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,85.00,17.00,84.00,16.00,497.47,558.46,65.00,232.36,84.50,16.50,1.00,1.00,17193.98,17486.53,17596.53,17183.98,84,15,16,83,,84892.52,,
2026-09-21T19:52:25+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,85.00,16.00,84.00,15.00,160.00,673.76,688.76,105.00,84.50,15.50,1.00,1.00,18098.98,17357.05,17367.05,17683.98,84,15,15,84,,84892.53,,
2026-09-21T19:52:27+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,86.00,16.00,85.00,15.00,666.46,100.00,110.00,483.40,85.50,15.50,1.00,1.00,17678.89,17532.44,17532.44,17683.89,85,14,15,84,,84892.51,,
2026-09-21T19:52:29+08:00,btc-updown-5m-1789991400,https://polymarket.com/zh/event/btc-updown-5m-1789991400,19:50-19:55,85.00,16.00,84.00,15.00,180.52,554.85,554.85,180.52,84.50,15.50,1.00,1.00,17693.89,17656.44,17656.44,17578.89,84,15,15,84,,84892.52,,
