ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-05-19T21:08:27+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,5.00,96.00,4.00,95.00,505.67,110.79,115.79,500.67,4.50,95.50,1.00,1.00,8500.12,18502.96,18502.90,8495.12,4,95,95,4,,76726.74,,
2026-05-19T21:08:29+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,7.00,95.00,5.00,94.00,32.23,53.57,48.57,100.25,6.00,94.50,2.00,1.00,8614.95,18477.96,18507.96,8643.38,5,93,94,5,,76726.74,,
2026-05-19T21:08:31+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,5.00,97.00,4.00,96.00,105.78,314.01,5.00,20.00,4.50,96.50,1.00,1.00,8922.95,18092.96,18072.96,8967.95,4,95,96,3,,76726.74,,
2026-05-19T21:08:33+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,97.00,3.00,96.00,25.00,413.78,428.78,5.00,3.50,96.50,1.00,1.00,9051.72,18062.90,18092.96,9021.72,3,96,96,3,,76726.74,,
2026-05-19T21:08:35+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,97.00,3.00,96.00,48.07,111.54,121.54,43.07,3.50,96.50,1.00,1.00,8729.48,18072.96,18092.90,8719.48,3,96,96,3,,76726.74,,
2026-05-19T21:08:37+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,97.00,3.00,96.00,138.87,93.66,30.00,137.87,3.50,96.50,1.00,1.00,8892.75,18022.96,17997.90,8956.41,3,96,96,3,,76726.74,,
2026-05-19T21:08:39+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,97.00,3.00,96.00,212.95,39.85,29.85,5.00,3.50,96.50,1.00,1.00,8574.60,18017.90,17987.96,8584.60,3,96,95,3,,76728.01,,
2026-05-19T21:08:42+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,96.00,3.00,95.00,54.78,139.83,168.00,183.52,3.50,95.50,1.00,1.00,8872.18,17997.96,17982.96,8934.28,3,96,95,4,,76725.50,,
2026-05-19T21:08:44+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,4.00,97.00,3.00,96.00,379.62,244.58,139.58,364.62,3.50,96.50,1.00,1.00,8161.05,17992.96,17997.96,8266.05,3,96,96,3,,76719.90,,
2026-05-19T21:08:46+08:00,btc-updown-5m-1779195900,https://polymarket.com/zh/event/btc-updown-5m-1779195900,21:05-21:10,3.00,98.00,2.00,97.00,171.66,1265.41,1285.41,171.66,2.50,97.50,1.00,1.00,7800.67,18002.96,17602.96,7365.67,2,97,97,2,,76712.50,,
