ts_iso,slug,market_url,window_text,buy_up_cents,buy_down_cents,sell_up_cents,sell_down_cents,buy_up_size,buy_down_size,sell_up_size,sell_down_size,mid_up_cents,mid_down_cents,spread_up_cents,spread_down_cents,bid_depth_up_5,ask_depth_up_5,bid_depth_down_5,ask_depth_down_5,level_count_bid_up,level_count_ask_up,level_count_bid_down,level_count_ask_down,target_price,final_price,trade_count_1s,trade_volume_1s
2026-09-22T08:16:53+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,61.00,40.00,60.00,39.00,201.32,75.63,64.08,102.08,60.50,39.50,1.00,1.00,11061.57,7729.11,7734.11,11066.57,60,39,39,60,,86445.39,,
2026-09-22T08:16:55+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,60.00,40.00,59.00,39.00,35.10,347.99,592.99,26.92,59.50,39.50,1.00,1.00,11610.42,7724.11,7734.11,11050.42,59,40,39,60,,86438.54,,
2026-09-22T08:16:58+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,61.00,40.00,60.00,39.00,38.00,1164.16,916.66,48.00,60.50,39.50,1.00,1.00,11364.57,7734.11,7729.11,10859.57,60,39,39,60,,86440.22,,
2026-09-22T08:17:00+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,64.00,36.00,63.00,35.00,98.00,890.22,956.77,36.00,63.50,35.50,1.00,1.00,10964.57,7587.11,7630.11,12057.57,63,36,35,64,,86440.23,,
2026-09-22T08:17:02+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,65.00,36.00,64.00,35.00,330.40,197.66,402.65,435.40,64.50,35.50,1.00,1.00,11552.57,7533.11,7538.11,11462.57,64,35,35,64,,86438.54,,
2026-09-22T08:17:04+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,64.00,37.00,63.00,36.00,195.00,456.02,125.49,20.00,63.50,36.50,1.00,1.00,10842.57,7198.11,7188.11,10942.57,63,36,36,63,,86438.54,,
2026-09-22T08:17:07+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,67.00,35.00,66.00,34.00,552.02,85.00,60.00,402.58,66.50,34.50,1.00,1.00,11652.57,6684.11,7484.11,12772.57,66,33,34,65,,86437.83,,
2026-09-22T08:17:09+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,69.00,32.00,68.00,31.00,145.57,353.44,349.99,153.52,68.50,31.50,1.00,1.00,12147.57,6977.11,6987.11,11662.57,68,31,31,68,,86437.96,,
2026-09-22T08:17:11+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,69.00,32.00,68.00,31.00,24.67,629.39,603.79,24.67,68.50,31.50,1.00,1.00,12257.57,6992.11,6977.11,11742.57,68,31,31,68,,86438.54,,
2026-09-22T08:17:13+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,68.00,33.00,67.00,32.00,120.28,172.13,247.04,205.00,67.50,32.50,1.00,1.00,11742.57,6977.11,6987.11,12257.57,67,32,32,67,,86438.54,,
2026-09-22T08:17:16+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,65.00,36.00,64.00,35.00,229.41,133.00,133.00,269.41,64.50,35.50,1.00,1.00,11642.57,7653.11,7648.11,11642.57,64,35,35,64,,86438.54,,
2026-09-22T08:17:18+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,69.00,32.00,68.00,31.00,38.00,228.51,321.07,77.11,68.50,31.50,1.00,1.00,11662.57,6987.11,6977.11,12242.57,68,31,31,68,,86438.54,,
2026-09-22T08:17:20+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,70.00,31.00,69.00,30.00,2414.85,66.54,95.00,2499.85,69.50,30.50,1.00,1.00,11642.57,6977.11,6987.11,11742.57,69,30,30,69,,86436.64,,
2026-09-22T08:17:22+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,68.00,32.00,67.00,31.00,80.00,484.35,456.89,95.00,67.50,31.50,1.00,1.00,12142.57,6982.11,6977.11,11742.57,67,32,31,68,,86436.63,,
2026-09-22T08:17:24+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,69.00,32.00,68.00,31.00,80.00,416.42,459.64,80.00,68.50,31.50,1.00,1.00,12157.57,6865.11,6855.11,12142.57,68,31,31,68,,86436.64,,
2026-09-22T08:17:27+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,69.00,32.00,68.00,31.00,96.51,131.21,122.09,105.43,68.50,31.50,1.00,1.00,11674.46,6845.02,6855.02,11784.46,68,31,31,68,,86436.66,,
2026-09-22T08:17:29+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,66.00,35.00,64.00,34.00,55.00,782.75,631.61,215.00,65.00,34.50,2.00,1.00,12284.46,8238.02,7779.02,11789.46,64,34,34,65,,86436.66,,
2026-09-22T08:17:31+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,65.00,36.00,64.00,35.00,329.52,60.71,93.84,329.52,64.50,35.50,1.00,1.00,11674.46,7736.01,7741.01,11774.46,64,35,35,64,,86436.66,,
2026-09-22T08:17:33+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,70.00,31.00,69.00,30.00,1610.60,80.00,227.62,1679.83,69.50,30.50,1.00,1.00,11694.46,7489.01,7489.01,11699.46,69,30,30,69,,86438.05,,
2026-09-22T08:17:35+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,70.00,31.00,64.00,30.00,1466.19,159.15,756.27,1276.47,67.00,30.50,6.00,1.00,12884.46,7239.01,7239.01,11709.46,55,30,30,64,,86438.51,,
2026-09-22T08:17:38+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,64.00,37.00,63.00,36.00,580.93,45.67,253.67,516.71,63.50,36.50,1.00,1.00,11659.46,7996.01,7941.01,12159.46,63,36,36,61,,86452.39,,
2026-09-22T08:17:40+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,58.00,46.00,57.00,45.00,967.14,83.00,40.00,375.96,57.50,45.50,1.00,1.00,12164.46,8480.01,8480.01,12309.46,57,42,45,54,,86441.11,,
2026-09-22T08:17:42+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,54.00,47.00,53.00,46.00,861.97,40.00,70.00,811.97,53.50,46.50,1.00,1.00,11767.13,8730.01,8730.01,11667.13,53,46,46,53,,86440.76,,
2026-09-22T08:17:44+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,46.00,68.00,45.00,67.00,747.63,131.32,45.08,38.00,45.50,67.50,1.00,1.00,6957.13,9465.01,9581.01,7096.13,44,54,64,32,,86415.00,,
2026-09-22T08:17:47+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,21.00,80.00,20.00,79.00,441.75,50.14,62.27,606.75,20.50,79.50,1.00,1.00,7366.93,12921.81,12914.81,7326.93,20,79,79,20,,86402.87,,
2026-09-22T08:17:49+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,21.00,80.00,20.00,79.00,660.04,212.87,280.37,769.54,20.50,79.50,1.00,1.00,7365.78,13811.81,13799.81,7370.78,20,79,79,20,,86394.74,,
2026-09-22T08:17:51+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,23.00,78.00,22.00,77.00,326.00,539.02,726.02,121.52,22.50,77.50,1.00,1.00,7897.78,13806.81,13889.81,7897.78,22,77,77,22,,86394.74,,
2026-09-22T08:17:53+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,23.00,78.00,22.00,77.00,612.38,345.08,338.34,336.25,22.50,77.50,1.00,1.00,7897.78,13822.06,13819.06,7982.78,22,77,77,22,,86394.75,,
2026-09-22T08:17:56+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,23.00,78.00,22.00,77.00,651.64,284.39,284.39,648.64,22.50,77.50,1.00,1.00,7805.78,13917.06,13672.06,7810.78,22,77,77,22,,86394.74,,
2026-09-22T08:17:58+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,16.00,85.00,15.00,84.00,434.95,6.94,6.94,625.45,15.50,84.50,1.00,1.00,9291.10,11851.08,11845.08,8976.10,15,84,84,15,,86383.50,,
2026-09-22T08:18:00+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,13.00,88.00,12.00,87.00,471.71,363.20,204.99,409.98,12.50,87.50,1.00,1.00,8769.10,11800.22,11800.22,8984.10,12,87,87,12,,86383.49,,
2026-09-22T08:18:02+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,10.00,91.00,9.00,90.00,687.34,309.06,294.16,595.82,9.50,90.50,1.00,1.00,8975.61,11614.91,11614.91,8964.61,9,90,90,9,,86355.01,,
2026-09-22T08:18:05+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,7.00,94.00,6.00,93.00,745.05,132.40,136.01,740.05,6.50,93.50,1.00,1.00,9916.63,11625.91,11574.91,9916.63,6,93,93,6,,86360.16,,
2026-09-22T08:18:07+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,7.00,93.00,6.00,92.00,46.14,1124.16,512.62,5.00,6.50,92.50,1.00,1.00,9576.33,11981.91,11664.91,9160.61,6,93,91,7,,86358.92,,
2026-09-22T08:18:09+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,9.00,93.00,8.00,92.00,592.19,43.00,121.41,608.48,8.50,92.50,1.00,1.00,9640.61,11659.91,11569.91,9192.91,8,91,92,7,,86362.08,,
2026-09-22T08:18:11+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,11.00,90.00,10.00,89.00,409.98,998.43,936.40,225.26,10.50,89.50,1.00,1.00,9884.61,11769.91,11679.91,9884.61,10,89,89,10,,86369.31,,
2026-09-22T08:18:13+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,10.00,91.00,9.00,90.00,379.04,229.96,77.21,686.76,9.50,90.50,1.00,1.00,10010.35,11570.91,11671.91,10020.35,9,90,90,9,,86369.84,,
2026-09-22T08:18:16+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,10.00,91.00,9.00,90.00,643.79,10.00,189.59,463.75,9.50,90.50,1.00,1.00,9861.35,11669.91,11686.91,9790.35,9,90,90,9,,86370.05,,
2026-09-22T08:18:18+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,9.00,92.00,8.00,91.00,67.56,655.37,741.46,162.56,8.50,91.50,1.00,1.00,9998.03,11654.91,11655.91,9898.03,8,91,91,8,,86372.87,,
2026-09-22T08:18:20+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,8.00,93.00,7.00,92.00,838.77,44.24,61.24,938.77,7.50,92.50,1.00,1.00,9245.03,11550.91,11549.91,9520.03,7,92,92,7,,86373.01,,
2026-09-22T08:18:22+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,8.00,93.00,7.00,92.00,555.48,26.76,26.76,570.48,7.50,92.50,1.00,1.00,9545.03,11644.91,11550.91,9415.03,7,92,92,7,,86373.02,,
2026-09-22T08:18:25+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,8.00,94.00,7.00,93.00,648.14,303.80,55.57,264.04,7.50,93.50,1.00,1.00,10130.38,11644.91,11644.91,10180.38,7,92,93,6,,86373.02,,
2026-09-22T08:18:27+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,8.00,93.00,7.00,92.00,714.34,229.28,229.28,470.55,7.50,92.50,1.00,1.00,10100.08,11755.91,12149.91,10098.08,7,92,92,7,,86373.00,,
2026-09-22T08:18:29+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,7.00,94.00,6.00,93.00,1010.42,111.75,24.36,930.42,6.50,93.50,1.00,1.00,10112.68,11644.91,11749.91,9952.68,6,93,93,6,,86372.98,,
2026-09-22T08:18:31+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,6.00,95.00,5.00,94.00,643.03,128.03,133.03,616.10,5.50,94.50,1.00,1.00,9953.65,11450.91,11444.91,9958.65,5,94,94,5,,86371.30,,
2026-09-22T08:18:34+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,5.00,96.00,4.00,95.00,525.32,298.66,323.66,613.32,4.50,95.50,1.00,1.00,8717.09,11654.91,11659.91,8571.09,4,95,95,4,,86359.93,,
2026-09-22T08:18:36+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,3.00,98.00,2.00,97.00,248.52,526.38,526.38,261.12,2.50,97.50,1.00,1.00,6433.25,10870.18,10733.18,6438.25,2,97,97,2,,86360.24,,
2026-09-22T08:18:38+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,3.00,97.00,2.00,96.00,144.33,2518.29,1205.28,366.60,2.50,96.50,1.00,1.00,6298.29,10809.18,10708.18,9208.33,2,97,96,3,,86360.59,,
2026-09-22T08:18:40+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,4.00,97.00,3.00,96.00,419.02,547.85,568.89,419.98,3.50,96.50,1.00,1.00,8079.46,10803.18,10798.18,8058.42,3,96,96,3,,86366.21,,
2026-09-22T08:18:42+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,2.00,99.00,1.00,98.00,136.66,3341.29,3348.29,258.28,1.50,98.50,1.00,1.00,3348.29,10799.18,10798.18,3341.29,1,98,98,1,,86366.21,,
2026-09-22T08:18:45+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,2.00,99.00,1.00,98.00,256.67,2048.51,2067.00,256.67,1.50,98.50,1.00,1.00,2067.00,10814.18,10693.18,2048.51,1,98,98,1,,86366.21,,
2026-09-22T08:18:47+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,2.00,99.00,1.00,98.00,154.84,2080.70,2050.70,137.47,1.50,98.50,1.00,1.00,2050.70,10798.18,10713.18,2080.70,1,98,98,1,,86366.21,,
2026-09-22T08:18:49+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,2.00,99.00,1.00,98.00,188.84,1771.18,1777.20,188.84,1.50,98.50,1.00,1.00,1777.20,10804.18,10803.18,1771.18,1,98,98,1,,86366.22,,
2026-09-22T08:18:51+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,3784.40,,,5114.40,,,,,,10715.18,10708.18,,0,99,99,0,,86366.21,,
2026-09-22T08:18:54+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,6122.91,,,7117.91,,,,,,10703.18,10708.18,,0,99,99,0,,86366.21,,
2026-09-22T08:18:56+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,6712.25,,,6727.25,,,,,,10102.19,10101.19,,0,99,99,0,,86366.21,,
2026-09-22T08:18:58+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,5587.30,,,5577.71,,,,,,10018.19,10023.19,,0,99,99,0,,86366.21,,
2026-09-22T08:19:00+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,5725.02,,,5734.61,,,,,,10001.80,9986.80,,0,99,99,0,,86372.99,,
2026-09-22T08:19:03+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,7847.93,,,7847.93,,,,,,9976.80,9976.80,,0,99,99,0,,86372.99,,
2026-09-22T08:19:05+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,1.00,,,99.00,5307.43,,,767.70,,,,,,9982.80,9991.80,,0,99,99,0,,86393.99,,
2026-09-22T08:19:07+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,13.00,88.00,12.00,87.00,269.91,444.47,744.47,138.74,12.50,87.50,1.00,1.00,1501.00,9220.80,9505.80,1501.00,12,87,87,12,,86414.99,,
2026-09-22T08:19:09+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,10.00,91.00,9.00,90.00,54.62,287.89,205.99,58.21,9.50,90.50,1.00,1.00,2387.00,9986.80,9976.80,2448.00,9,90,90,9,,86414.98,,
2026-09-22T08:19:11+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,8.00,93.00,7.00,92.00,510.85,17.00,187.99,692.39,7.50,92.50,1.00,1.00,2443.00,10092.80,9986.80,2543.00,7,92,92,7,,86414.98,,
2026-09-22T08:19:14+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,7.00,94.00,6.00,93.00,210.26,143.55,148.95,297.07,6.50,93.50,1.00,1.00,5422.99,10101.80,10086.80,5377.00,6,93,93,6,,86414.98,,
2026-09-22T08:19:16+08:00,btc-updown-5m-1790036100,https://polymarket.com/zh/event/btc-updown-5m-1790036100,08:15-08:20,7.00,94.00,6.00,93.00,682.21,11.42,100.00,981.21,6.50,93.50,1.00,1.00,4467.00,9986.80,9986.80,4549.41,6,93,93,5,,86414.98,,
